date,tournament,level,bestOf,surface,indoor,speed,round,winner_name,winner_seed,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_seed,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,outcome,loser_entry,winner_entry
2002-11-11,Masters Cup,F,3,H,true,62,RR,Roger Federer,,Switzerland,SUI,6,7,2145,Thomas Johansson,,Sweden,SWE,14,-7,2007,6-3 7-5,,,
2002-11-11,Masters Cup,F,3,H,true,62,RR,Roger Federer,,Switzerland,SUI,6,10,2135,Jiri Novak,,Czech Republic,CZE,7,-10,2099,6-0 4-6 6-2,,,
2002-11-11,Masters Cup,F,3,H,true,62,RR,Roger Federer,,Switzerland,SUI,6,10,2125,Juan Carlos Ferrero,,Spain,ESP,4,-10,2091,6-3 6-4,,,
2002-10-28,Paris Masters,M,3,P,true,82,QF,Lleyton Hewitt,1,Australia,AUS,1,7,2244,Roger Federer,8,Switzerland,SUI,8,-7,2132,6-4 6-4,,,
2002-10-28,Paris Masters,M,3,P,true,82,R16,Roger Federer,8,Switzerland,SUI,8,9,2123,Tommy Haas,9,Germany,GER,7,-9,2103,6-2 7-6(2),,,
2002-10-28,Paris Masters,M,3,P,true,82,R32,Roger Federer,8,Switzerland,SUI,8,7,2116,Xavier Malisse,,Belgium,BEL,26,-8,2017,6-2 6-4,,,
2002-10-21,Basel,B,3,P,true,70,SF,David Nalbandian,6,Argentina,ARG,18,14,1993,Roger Federer,3,Switzerland,SUI,8,-12,2128,6-7(2) 7-5 6-3,,,
2002-10-21,Basel,B,3,P,true,70,QF,Roger Federer,3,Switzerland,SUI,8,8,2120,Andy Roddick,5,United States,USA,12,-8,2084,7-6(5) 6-1,,,
2002-10-21,Basel,B,3,P,true,70,R16,Roger Federer,3,Switzerland,SUI,8,2,2118,Alexander Waske,,Germany,GER,143,-4,1813,6-3 7-6(1),,Q,
2002-10-21,Basel,B,3,P,true,70,R32,Roger Federer,3,Switzerland,SUI,8,2,2116,Martin Verkerk,,Netherlands,NED,92,-4,1786,6-3 6-3,,LL,
2002-10-14,Madrid Masters,M,3,H,true,68,QF,Fabrice Santoro,,France,FRA,50,17,1962,Roger Federer,12,Switzerland,SUI,7,-15,2131,7-5 6-3,,,Q
2002-10-14,Madrid Masters,M,3,H,true,68,R16,Roger Federer,12,Switzerland,SUI,7,5,2126,Nicolas Lapentti,,Ecuador,ECU,30,-6,1958,6-3 6-4,,,
2002-10-14,Madrid Masters,M,3,H,true,68,R32,Roger Federer,12,Switzerland,SUI,7,8,2118,Marcelo Rios,,Chile,CHI,25,-8,2026,6-4 6-2,,,
2002-10-07,Vienna,A,5,H,true,56,F,Roger Federer,6,Switzerland,SUI,13,12,2106,Jiri Novak,5,Czech Republic,CZE,12,-12,2094,6-4 6-1 3-6 6-4,,,
2002-10-07,Vienna,A,3,H,true,56,SF,Roger Federer,6,Switzerland,SUI,13,10,2096,Carlos Moya,4,Spain,ESP,9,-10,2123,6-2 6-3,,,
2002-10-07,Vienna,A,3,H,true,56,QF,Roger Federer,6,Switzerland,SUI,13,5,2091,Bohdan Ulihrach,,Czech Republic,CZE,73,-6,1917,6-3 6-3,,Q,
2002-10-07,Vienna,A,3,H,true,56,R16,Roger Federer,6,Switzerland,SUI,13,7,2084,Tommy Robredo,,Spain,ESP,36,-6,1978,6-2 6-7(5) 6-4,,,
2002-10-07,Vienna,A,3,H,true,56,R32,Roger Federer,6,Switzerland,SUI,13,1,2083,Zeljko Krajan,,Croatia,CRO,115,-4,1705,7-5 6-1,,Q,
2002-09-30,Moscow,B,3,P,true,64,QF,Marat Safin,1,Russian Federation,RUS,4,8,2111,Roger Federer,5,Switzerland,SUI,13,-8,2091,7-5 6-4,,,
2002-09-30,Moscow,B,3,P,true,64,R16,Roger Federer,5,Switzerland,SUI,13,5,2086,Jarkko Nieminen,,Finland,FIN,35,-5,1911,6-1 6-4,,,
2002-09-30,Moscow,B,3,P,true,64,R32,Roger Federer,5,Switzerland,SUI,13,1,2085,Denis Golovanov,,Russian Federation,RUS,167,-5,1647,6-0 6-1,,WC,
2002-09-20,Davis Cup WG,D,5,C,false,,RR,Roger Federer,,Switzerland,SUI,13,9,2076,Younes El Aynaoui,,Morocco,MAR,19,-9,2061,6-3 6-2 6-1,,,
2002-09-20,Davis Cup WG,D,5,C,false,,RR,Roger Federer,,Switzerland,SUI,13,5,2071,Hicham Arazi,,Morocco,MAR,70,-6,1891,6-3 6-2 6-1,,,
2002-08-26,US Open,G,5,H,false,53,R16,Max Mirnyi,32,Belarus,BLR,34,20,1951,Roger Federer,13,Switzerland,SUI,13,-18,2089,6-3 7-6(5) 6-4,,,
2002-08-26,US Open,G,5,H,false,53,R32,Roger Federer,13,Switzerland,SUI,13,12,2077,Xavier Malisse,19,Belgium,BEL,19,-12,2036,4-6 6-3 6-4 6-4,,,
2002-08-26,US Open,G,5,H,false,53,R64,Roger Federer,13,Switzerland,SUI,13,6,2071,Michael Chang,,United States,USA,132,-7,1868,6-3 6-1 6-3,,,
2002-08-26,US Open,G,5,H,false,53,R128,Roger Federer,13,Switzerland,SUI,13,4,2067,Jiri Vanek,,Czech Republic,CZE,157,-7,1764,6-1 6-3 4-6 7-5,,,
2002-08-19,Long Island,B,3,H,false,51,R32,Nicolas Massu,,Chile,CHI,65,14,1928,Roger Federer,2,Switzerland,SUI,13,-12,2079,6-7(5) 6-1 6-3,,,
2002-08-05,Cincinnati Masters,M,3,H,false,63,R64,Ivan Ljubicic,,Croatia,CRO,34,14,1946,Roger Federer,10,Switzerland,SUI,14,-13,2092,2-6 6-4 6-3,,,
2002-07-29,Canada Masters,M,3,H,false,75,R64,Guillermo Canas,,Argentina,ARG,19,11,2044,Roger Federer,10,Switzerland,SUI,10,-11,2103,7-6(10) 7-5,,,
2002-07-08,Gstaad,B,3,C,false,63,R16,Radek Stepanek,,Czech Republic,CZE,110,19,1842,Roger Federer,3,Switzerland,SUI,11,-14,2117,3-6 6-3 6-2,,,Q
2002-07-08,Gstaad,B,3,C,false,63,R32,Roger Federer,3,Switzerland,SUI,11,4,2113,Hicham Arazi,,Morocco,MAR,46,-5,1917,6-4 6-3,,,
2002-06-24,Wimbledon,G,5,G,false,59,R128,Mario Ancic,,Croatia,CRO,154,73,1676,Roger Federer,7,Switzerland,SUI,9,-23,2136,6-3 7-6(2) 6-3,,,Q
2002-06-17,s Hertogenbosch,B,3,G,false,53,QF,Sjeng Schalken,6,Netherlands,NED,31,14,1961,Roger Federer,2,Switzerland,SUI,9,-13,2149,3-6 7-5 6-3,,,
2002-06-17,s Hertogenbosch,B,3,G,false,53,R16,Roger Federer,2,Switzerland,SUI,9,2,2147,Ivo Heuberger,,Switzerland,SUI,127,-3,1781,6-4 RET,RET,,
2002-06-17,s Hertogenbosch,B,3,G,false,53,R32,Roger Federer,2,Switzerland,SUI,9,5,2142,Richard Krajicek,,Netherlands,NED,548,-6,2006,6-2 7-5,,WC,
2002-06-10,Halle,B,3,G,false,57,SF,Nicolas Kiefer,,Germany,GER,66,17,1925,Roger Federer,2,Switzerland,SUI,10,-14,2156,4-6 6-4 6-4,,,
2002-06-10,Halle,B,3,G,false,57,QF,Roger Federer,2,Switzerland,SUI,10,3,2153,Mikhail Youzhny,,Russian Federation,RUS,67,-4,1914,6-3 6-4,,,
2002-06-10,Halle,B,3,G,false,57,R16,Roger Federer,2,Switzerland,SUI,10,2,2151,David Prinosil,,Germany,GER,206,-3,1834,6-2 6-4,,Q,
2002-06-10,Halle,B,3,G,false,57,R32,Roger Federer,2,Switzerland,SUI,10,2,2149,Hendrik Dreekmann,,Germany,GER,,-4,1800,6-7(5) 6-3 6-4,,WC,
2002-05-27,Roland Garros,G,5,C,false,30,R128,Hicham Arazi,,Morocco,MAR,45,23,1914,Roger Federer,8,Switzerland,SUI,8,-19,2168,6-3 6-2 6-4,,,
2002-05-13,Hamburg Masters,M,5,C,false,27,F,Roger Federer,11,Switzerland,SUI,14,13,2155,Marat Safin,6,Russian Federation,RUS,5,-13,2155,6-1 6-3 6-4,,,
2002-05-13,Hamburg Masters,M,3,C,false,27,SF,Roger Federer,11,Switzerland,SUI,14,7,2148,Max Mirnyi,,Belarus,BLR,39,-7,1984,6-4 6-4,,,
2002-05-13,Hamburg Masters,M,3,C,false,27,QF,Roger Federer,11,Switzerland,SUI,14,10,2138,Gustavo Kuerten,2,Brazil,BRA,7,-10,2127,6-0 1-6 6-2,,,
2002-05-13,Hamburg Masters,M,3,C,false,27,R16,Roger Federer,11,Switzerland,SUI,14,5,2133,Adrian Voinea,,Romania,ROU,67,-5,1940,7-5 6-4,,Q,
2002-05-13,Hamburg Masters,M,3,C,false,27,R32,Roger Federer,11,Switzerland,SUI,14,5,2128,Bohdan Ulihrach,,Czech Republic,CZE,42,-6,1954,6-3 6-0,,,
2002-05-13,Hamburg Masters,M,3,C,false,27,R64,Roger Federer,11,Switzerland,SUI,14,6,2122,Nicolas Lapentti,,Ecuador,ECU,29,-7,1992,6-1 6-4,,,
2002-05-06,Rome Masters,M,3,C,false,35,R64,Andrea Gaudenzi,,Italy,ITA,58,20,1858,Roger Federer,11,Switzerland,SUI,11,-15,2137,6-4 6-4,,,
2002-04-15,Monte Carlo Masters,M,3,C,false,24,R32,David Nalbandian,,Argentina,ARG,35,17,1953,Roger Federer,9,Switzerland,SUI,11,-15,2152,6-2 6-1,,,
2002-04-15,Monte Carlo Masters,M,3,C,false,24,R64,Roger Federer,9,Switzerland,SUI,11,3,2149,Mariano Zabaleta,,Argentina,ARG,69,-4,1877,7-6(2) 6-4,,Q,
2002-03-18,Miami Masters,M,5,H,false,48,F,Andre Agassi,9,United States,USA,10,12,2219,Roger Federer,12,Switzerland,SUI,14,-12,2161,6-3 6-3 3-6 6-4,,,
2002-03-18,Miami Masters,M,3,H,false,48,SF,Roger Federer,12,Switzerland,SUI,14,16,2145,Lleyton Hewitt,1,Australia,AUS,1,-16,2307,6-3 6-4,,,
2002-03-18,Miami Masters,M,3,H,false,48,QF,Roger Federer,12,Switzerland,SUI,14,7,2138,Andrei Pavel,26,Romania,ROU,28,-7,1996,6-1 6-1,,,
2002-03-18,Miami Masters,M,3,H,false,48,R16,Roger Federer,12,Switzerland,SUI,14,11,2127,Tim Henman,5,United Kingdom,GBR,6,-11,2169,6-2 RET,RET,,
2002-03-18,Miami Masters,M,3,H,false,48,R32,Roger Federer,12,Switzerland,SUI,14,4,2123,Albert Portas,23,Spain,ESP,25,-4,1872,6-4 6-1,,,
2002-03-18,Miami Masters,M,3,H,false,48,R64,Roger Federer,12,Switzerland,SUI,14,1,2122,Jeff Morrison,,United States,USA,139,-4,1663,6-1 7-6(6),,Q,
2002-03-11,Indian Wells Masters,M,3,H,false,51,R16,Thomas Enqvist,,Sweden,SWE,22,11,2117,Roger Federer,12,Switzerland,SUI,14,-10,2132,6-4 6-3,,,
2002-03-11,Indian Wells Masters,M,3,H,false,51,R32,Roger Federer,12,Switzerland,SUI,14,4,2128,Stefan Koubek,,Austria,AUT,51,-5,1924,6-4 6-4,,,
2002-03-11,Indian Wells Masters,M,3,H,false,51,R64,Roger Federer,12,Switzerland,SUI,14,7,2121,Xavier Malisse,,Belgium,BEL,33,-7,2014,6-7(5) 7-6(3) 6-3,,,
2002-02-25,Dubai,A,3,H,false,50,R16,Rainer Schuettler,,Germany,GER,40,13,1982,Roger Federer,6,Switzerland,SUI,14,-12,2133,6-3 6-1,,,
2002-02-25,Dubai,A,3,H,false,50,R32,Roger Federer,6,Switzerland,SUI,14,3,2130,Adrian Voinea,,Romania,ROU,76,-4,1888,6-3 6-4,,Q,
2002-02-18,Rotterdam,A,3,H,true,78,QF,Nicolas Escude,,France,FRA,22,12,2055,Roger Federer,7,Switzerland,SUI,13,-11,2141,3-6 7-6(8) 7-5,,,
2002-02-18,Rotterdam,A,3,H,true,78,R16,Roger Federer,7,Switzerland,SUI,13,4,2137,Thomas Enqvist,,Sweden,SWE,20,-4,2109,W/O,W/O,,
2002-02-18,Rotterdam,A,3,H,true,78,R32,Roger Federer,7,Switzerland,SUI,13,1,2136,John Van Lottum,,Netherlands,NED,124,-3,1728,6-3 6-4,,WC,
2002-02-08,Davis Cup WG,D,5,C,false,,R16,Roger Federer,,Switzerland,SUI,13,9,2127,Yevgeny Kafelnikov,,Russian Federation,RUS,4,-9,2130,7-6(6) 6-1 6-1,,,
2002-02-08,Davis Cup WG,D,5,C,false,,R16,Roger Federer,,Switzerland,SUI,13,10,2117,Marat Safin,,Russian Federation,RUS,7,-9,2137,7-5 6-1 6-2,,,
2002-01-28,Milan,B,3,P,true,86,F,Davide Sanguinetti,,Italy,ITA,87,25,1827,Roger Federer,2,Switzerland,SUI,13,-18,2135,7-6(2) 4-6 6-1,,,
2002-01-28,Milan,B,3,P,true,86,SF,Roger Federer,2,Switzerland,SUI,13,9,2126,Greg Rusedski,7,United Kingdom,GBR,30,-8,2091,7-6(7) 7-6(4),,,
2002-01-28,Milan,B,3,P,true,86,QF,Roger Federer,2,Switzerland,SUI,13,3,2123,Sargis Sargsian,,Armenia,ARM,74,-4,1850,4-6 6-3 6-3,,,
2002-01-28,Milan,B,3,P,true,86,R16,Roger Federer,2,Switzerland,SUI,13,2,2121,Nikolay Davydenko,,Russian Federation,RUS,84,-4,1778,6-3 6-7(4) 7-5,,,
2002-01-28,Milan,B,3,P,true,86,R32,Roger Federer,2,Switzerland,SUI,13,4,2117,Stefan Koubek,,Austria,AUT,50,-4,1925,7-6(2) 6-3,,,
2002-01-14,Australian Open,G,5,H,false,44,R16,Tommy Haas,7,Germany,GER,9,11,2187,Roger Federer,11,Switzerland,SUI,12,-11,2128,7-6(3) 4-6 3-6 6-4 8-6,,,
2002-01-14,Australian Open,G,5,H,false,44,R32,Roger Federer,11,Switzerland,SUI,12,8,2120,Rainer Schuettler,,Germany,GER,41,-9,1991,7-6(6) 7-6(5) 6-4,,,
2002-01-14,Australian Open,G,5,H,false,44,R64,Roger Federer,11,Switzerland,SUI,12,4,2116,Attila Savolt,,Hungary,HUN,93,-5,1788,6-2 7-5 6-4,,,
2002-01-14,Australian Open,G,5,H,false,44,R128,Roger Federer,11,Switzerland,SUI,12,6,2110,Michael Chang,,United States,USA,94,-8,1925,6-4 6-4 6-3,,,
2002-01-07,Sydney,B,3,H,false,60,F,Roger Federer,2,Switzerland,SUI,13,5,2105,Juan Ignacio Chela,,Argentina,ARG,67,-6,1887,6-3 6-3,,Q,
2002-01-07,Sydney,B,3,H,false,60,SF,Roger Federer,2,Switzerland,SUI,13,8,2097,Andy Roddick,3,United States,USA,15,-8,2052,7-6(3) 6-4,,,
2002-01-07,Sydney,B,3,H,false,60,QF,Roger Federer,2,Switzerland,SUI,13,7,2090,Marcelo Rios,,Chile,CHI,47,-8,2038,6-7(2) 7-6(4) 6-3,,,
2002-01-07,Sydney,B,3,H,false,60,R16,Roger Federer,2,Switzerland,SUI,13,7,2083,Xavier Malisse,,Belgium,BEL,31,-7,2011,6-2 6-4,,,
2002-01-07,Sydney,B,3,H,false,60,R32,Roger Federer,2,Switzerland,SUI,13,5,2078,Tommy Robredo,,Spain,ESP,34,-6,1953,7-6(5) 7-6(5),,,
2001-10-29,Paris Masters,M,3,P,true,84,R32,Jiri Novak,,Czech Republic,CZE,40,12,2031,Roger Federer,10,Switzerland,SUI,13,-12,2090,6-4 6-7(4) 7-6(2),,,
2001-10-22,Basel,B,5,P,true,71,F,Tim Henman,2,United Kingdom,GBR,11,11,2116,Roger Federer,4,Switzerland,SUI,13,-11,2101,6-3 6-4 6-2,,,
2001-10-22,Basel,B,3,P,true,71,SF,Roger Federer,4,Switzerland,SUI,13,5,2096,Julien Boutter,,France,FRA,64,-6,1926,7-6(3) 6-4,,,
2001-10-22,Basel,B,3,P,true,71,QF,Roger Federer,4,Switzerland,SUI,13,8,2088,Andy Roddick,6,United States,USA,16,-8,2057,3-6 6-3 7-6(5),,,
2001-10-22,Basel,B,3,P,true,71,R16,Roger Federer,4,Switzerland,SUI,13,6,2082,Xavier Malisse,,Belgium,BEL,39,-6,1992,6-3 6-4,,,
2001-10-22,Basel,B,3,P,true,71,R32,Roger Federer,4,Switzerland,SUI,13,7,2075,Albert Costa,,Spain,ESP,34,-7,2004,6-3 6-3,,,
2001-10-15,Stuttgart Masters,M,3,H,true,74,R32,Wayne Ferreira,,South Africa,RSA,36,15,1947,Roger Federer,11,Switzerland,SUI,12,-14,2089,7-6(1) 3-6 6-2,,,
2001-10-08,Vienna,A,3,H,true,47,QF,Stefan Koubek,,Austria,AUT,90,18,1880,Roger Federer,4,Switzerland,SUI,12,-15,2104,7-6(3) 7-5,,,WC
2001-10-08,Vienna,A,3,H,true,47,R16,Roger Federer,4,Switzerland,SUI,12,7,2097,Albert Costa,,Spain,ESP,33,-7,2009,7-6(1) 6-2,,,
2001-10-08,Vienna,A,3,H,true,47,R32,Roger Federer,4,Switzerland,SUI,12,4,2093,Nicolas Massu,,Chile,CHI,78,-5,1870,4-6 7-6(8) 6-4,,LL,
2001-10-01,Moscow,B,3,P,true,56,R32,Nicolas Kiefer,,Germany,GER,39,11,1998,Roger Federer,3,Switzerland,SUI,12,-11,2104,6-3 1-6 7-6(4),,,
2001-08-27,US Open,G,5,H,false,65,R16,Andre Agassi,2,United States,USA,2,9,2233,Roger Federer,13,Switzerland,SUI,13,-9,2113,6-1 6-2 6-4,,,
2001-08-27,US Open,G,5,H,false,65,R32,Roger Federer,13,Switzerland,SUI,13,9,2104,Sjeng Schalken,24,Netherlands,NED,24,-9,1996,6-4 7-5 7-6(3),,,
2001-08-27,US Open,G,5,H,false,65,R64,Roger Federer,13,Switzerland,SUI,13,3,2101,Robby Ginepri,,United States,USA,327,-5,1739,6-2 7-5 6-1,,WC,
2001-08-27,US Open,G,5,H,false,65,R128,Roger Federer,13,Switzerland,SUI,13,5,2096,Lars Burgsmuller,,Germany,GER,72,-7,1842,6-4 6-4 6-4,,,
2001-07-09,Gstaad,B,3,C,false,65,R32,Ivan Ljubicic,,Croatia,CRO,70,17,1866,Roger Federer,5,Switzerland,SUI,14,-14,2110,6-2 6-1,,,
2001-06-25,Wimbledon,G,5,G,false,66,QF,Tim Henman,6,United Kingdom,GBR,11,14,2110,Roger Federer,15,Switzerland,SUI,15,-14,2124,7-5 7-6(6) 2-6 7-6(6),,,
2001-06-25,Wimbledon,G,5,G,false,66,R16,Roger Federer,15,Switzerland,SUI,15,15,2109,Pete Sampras,1,United States,USA,6,-16,2172,7-6(7) 5-7 6-4 6-7(2) 7-5,,,
2001-06-25,Wimbledon,G,5,G,false,66,R32,Roger Federer,15,Switzerland,SUI,15,9,2100,Jonas Bjorkman,33,Sweden,SWE,41,-9,1972,7-6(4) 6-3 7-6(2),,,
2001-06-25,Wimbledon,G,5,G,false,66,R64,Roger Federer,15,Switzerland,SUI,15,7,2093,Xavier Malisse,,Belgium,BEL,53,-8,1955,6-3 7-5 3-6 4-6 6-3,,,
2001-06-25,Wimbledon,G,5,G,false,66,R128,Roger Federer,15,Switzerland,SUI,15,3,2090,Christophe Rochus,,Belgium,BEL,83,-7,1748,6-2 6-3 6-2,,,
2001-06-18,s Hertogenbosch,B,3,G,false,55,SF,Lleyton Hewitt,1,Australia,AUS,6,6,2202,Roger Federer,4,Switzerland,SUI,15,-6,2096,6-4 6-2,,,
2001-06-18,s Hertogenbosch,B,3,G,false,55,QF,Roger Federer,4,Switzerland,SUI,15,3,2093,Raemon Sluiter,,Netherlands,NED,107,-4,1842,6-7(4) 6-4 6-4,,,
2001-06-18,s Hertogenbosch,B,3,G,false,55,R16,Roger Federer,4,Switzerland,SUI,15,2,2091,John Van Lottum,,Netherlands,NED,193,-4,1756,6-0 6-1,,WC,
2001-06-18,s Hertogenbosch,B,3,G,false,55,R32,Roger Federer,4,Switzerland,SUI,15,4,2087,Antony Dupuis,,France,FRA,68,-5,1837,7-6(3) 6-4,,,
2001-06-11,Halle,B,3,G,false,76,QF,Patrick Rafter,2,Australia,AUS,10,8,2130,Roger Federer,6,Switzerland,SUI,14,-8,2095,4-6 7-6(6) 7-6(4),,,
2001-06-11,Halle,B,3,G,false,76,R16,Roger Federer,6,Switzerland,SUI,14,4,2091,David Prinosil,,Germany,GER,28,-5,1897,7-6(8) 7-5,,,
2001-06-11,Halle,B,3,G,false,76,R32,Roger Federer,6,Switzerland,SUI,14,5,2086,Albert Portas,,Spain,ESP,23,-6,1970,6-7(4) 6-4 6-2,,,
2001-05-28,Roland Garros,G,5,C,false,31,QF,Alex Corretja,13,Spain,ESP,13,11,2162,Roger Federer,,Switzerland,SUI,18,-11,2097,7-5 6-4 7-5,,,
2001-05-28,Roland Garros,G,5,C,false,31,R16,Roger Federer,,Switzerland,SUI,18,8,2089,Wayne Arthurs,,Australia,AUS,59,-8,1942,3-6 6-3 6-4 6-2,,,
2001-05-28,Roland Garros,G,5,C,false,31,R32,Roger Federer,,Switzerland,SUI,18,4,2085,David Sanchez,,Spain,ESP,89,-7,1803,6-4 6-3 1-6 6-3,,,
2001-05-28,Roland Garros,G,5,C,false,31,R64,Roger Federer,,Switzerland,SUI,18,4,2081,Sargis Sargsian,,Armenia,ARM,115,-7,1808,4-6 3-6 6-2 6-4 9-7,,,
2001-05-28,Roland Garros,G,5,C,false,31,R128,Roger Federer,,Switzerland,SUI,18,3,2078,Stefano Galvani,,Italy,ITA,239,-7,1710,6-3 6-3 6-3,,Q,
2001-05-14,Hamburg Masters,M,3,C,false,19,R64,Franco Squillari,,Argentina,ARG,19,15,1931,Roger Federer,16,Switzerland,SUI,18,-13,2091,6-3 6-4,,,
2001-05-07,Rome Masters,M,3,C,false,25,R16,Wayne Ferreira,,South Africa,RSA,19,13,2033,Roger Federer,,Switzerland,SUI,18,-12,2103,7-6(4) 6-2,,,
2001-05-07,Rome Masters,M,3,C,false,25,R32,Roger Federer,,Switzerland,SUI,18,10,2093,Marat Safin,2,Russian Federation,RUS,2,-11,2119,4-6 6-4 7-6(5),,,
2001-05-07,Rome Masters,M,3,C,false,25,R64,Roger Federer,,Switzerland,SUI,18,8,2085,Thomas Johansson,,Sweden,SWE,24,-8,2014,7-6(3) 4-6 7-6(5),,,
2001-04-16,Monte Carlo Masters,M,3,C,false,21,QF,Sebastien Grosjean,9,France,FRA,15,10,2106,Roger Federer,15,Switzerland,SUI,22,-10,2095,6-4 6-3,,,
2001-04-16,Monte Carlo Masters,M,3,C,false,21,R16,Roger Federer,15,Switzerland,SUI,22,4,2091,Arnaud Di Pasquale,,France,FRA,67,-6,1875,6-1 6-2,,,
2001-04-16,Monte Carlo Masters,M,3,C,false,21,R32,Roger Federer,15,Switzerland,SUI,22,4,2087,Davide Sanguinetti,,Italy,ITA,55,-5,1826,7-6(5) 7-6(0),,,
2001-04-16,Monte Carlo Masters,M,3,C,false,21,R64,Roger Federer,15,Switzerland,SUI,22,6,2081,Michael Chang,,United States,USA,33,-7,1956,6-4 6-3,,,
2001-04-06,Davis Cup WG,D,5,P,true,,QF,Roger Federer,,Switzerland,SUI,21,10,2071,Arnaud Clement,,France,FRA,10,-10,2084,6-4 3-6 7-6(5) 6-4,,,
2001-04-06,Davis Cup WG,D,5,P,true,,QF,Nicolas Escude,,France,FRA,34,12,2006,Roger Federer,,Switzerland,SUI,21,-12,2083,6-4 6-7(1) 6-3 6-4,,,
2001-03-19,Miami Masters,M,3,H,false,35,QF,Patrick Rafter,8,Australia,AUS,8,8,2152,Roger Federer,24,Switzerland,SUI,24,-9,2092,6-3 6-1,,,
2001-03-19,Miami Masters,M,3,H,false,35,R16,Roger Federer,24,Switzerland,SUI,24,9,2083,Thomas Johansson,25,Sweden,SWE,25,-8,2028,7-6(3) 5-7 7-6(7),,,
2001-03-19,Miami Masters,M,3,H,false,35,R32,Roger Federer,24,Switzerland,SUI,24,11,2072,Mark Philippoussis,16,Australia,AUS,16,-10,2096,3-6 7-6(4) 6-2,,,
2001-03-19,Miami Masters,M,3,H,false,35,R64,Roger Federer,24,Switzerland,SUI,24,5,2067,Younes El Aynaoui,,Morocco,MAR,58,-6,1884,6-2 6-2,,,
2001-03-12,Indian Wells Masters,M,3,H,false,49,R64,Nicolas Kiefer,,Germany,GER,43,10,2055,Roger Federer,,Switzerland,SUI,21,-10,2077,3-6 7-5 6-1,,,
2001-02-19,Rotterdam,A,3,H,true,56,F,Nicolas Escude,,France,FRA,60,15,1978,Roger Federer,,Switzerland,SUI,23,-15,2092,7-5 3-6 7-6(5),,,Q
2001-02-19,Rotterdam,A,3,H,true,56,SF,Roger Federer,,Switzerland,SUI,23,8,2084,Andrei Pavel,,Romania,ROU,24,-8,2009,6-7(4) 6-4 6-0,,,
2001-02-19,Rotterdam,A,3,H,true,56,QF,Roger Federer,,Switzerland,SUI,23,11,2073,Alex Corretja,3,Spain,ESP,8,-11,2149,6-4 6-2,,,
2001-02-19,Rotterdam,A,3,H,true,56,R16,Roger Federer,,Switzerland,SUI,23,10,2063,Sebastien Grosjean,7,France,FRA,13,-10,2096,4-6 6-3 6-4,,,
2001-02-19,Rotterdam,A,3,H,true,56,R32,Roger Federer,,Switzerland,SUI,23,5,2058,Andrew Ilie,,Australia,AUS,42,-6,1878,7-6(5) 6-1,,,
2001-02-12,Marseille,B,3,H,true,62,SF,Yevgeny Kafelnikov,2,Russian Federation,RUS,7,7,2124,Roger Federer,6,Switzerland,SUI,23,-8,2066,6-7(4) 6-4 6-4,,,
2001-02-12,Marseille,B,3,H,true,62,QF,Roger Federer,6,Switzerland,SUI,23,4,2062,Michel Kratochvil,,Switzerland,SUI,78,-5,1858,6-4 7-6(4),,,
2001-02-12,Marseille,B,3,H,true,62,R16,Roger Federer,6,Switzerland,SUI,23,3,2059,Bob Bryan,,United States,USA,146,-5,1764,7-6(1) 6-3,,Q,
2001-02-12,Marseille,B,3,H,true,62,R32,Roger Federer,6,Switzerland,SUI,23,2,2057,Cyril Saulnier,,France,FRA,114,-5,1765,7-6(7) 6-4,,WC,
2001-02-09,Davis Cup WG,D,5,H,false,,R16,Roger Federer,,Switzerland,SUI,22,8,2049,Jan Michael Gambill,,United States,USA,28,-8,1987,7-5 6-2 4-6 6-2,,,
2001-02-09,Davis Cup WG,D,5,H,false,,R16,Roger Federer,,Switzerland,SUI,22,11,2038,Todd Martin,,United States,USA,37,-10,2095,6-4 7-6(3) 4-6 6-1,,,
2001-01-29,Milan,B,3,P,true,62,F,Roger Federer,7,Switzerland,SUI,27,6,2032,Julien Boutter,,France,FRA,67,-8,1886,6-4 6-7(7) 6-4,,,
2001-01-29,Milan,B,3,P,true,62,SF,Roger Federer,7,Switzerland,SUI,27,12,2020,Yevgeny Kafelnikov,2,Russian Federation,RUS,7,-12,2108,6-2 6-7(4) 6-3,,,
2001-01-29,Milan,B,3,P,true,62,QF,Roger Federer,7,Switzerland,SUI,27,6,2014,Goran Ivanisevic,,Croatia,CRO,123,-7,1884,6-4 6-4,,WC,
2001-01-29,Milan,B,3,P,true,62,R16,Roger Federer,7,Switzerland,SUI,27,4,2010,Cyril Saulnier,,France,FRA,120,-6,1771,2-6 6-3 6-4,,Q,
2001-01-29,Milan,B,3,P,true,62,R32,Roger Federer,7,Switzerland,SUI,27,7,2003,Rainer Schuettler,,Germany,GER,48,-7,1930,6-3 6-4,,,
2001-01-15,Australian Open,G,5,H,false,48,R32,Arnaud Clement,15,France,FRA,18,12,2056,Roger Federer,,Switzerland,SUI,29,-12,2015,7-6(5) 6-4 6-4,,,
2001-01-15,Australian Open,G,5,H,false,48,R64,Roger Federer,,Switzerland,SUI,29,11,2004,Nicolas Escude,,France,FRA,46,-12,1969,6-1 6-4 6-4,,,
